GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,SOURCEURL
548244773,20160608,201606,2016,2016.4329,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,13,13,1,1,0.4,2,1,2,0.823892894,4,"Sanur, Jawa Timur, Indonesia",ID,ID08,-7.1524,112.413,10216960,4,"Sanur, Jawa Timur, Indonesia",ID,ID08,-7.1524,112.413,10216960,4,"Sanur, Jawa Timur, Indonesia",ID,ID08,-7.1524,112.413,10216960,20160608,http://www.thejakartapost.com/news/2016/06/08/australia-supports-bali-new-hospital.html,2016
548675971,20160609,201606,2016,2016.4356,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,0,60,60,6,2,6,5,1,5,-2.257336343,4,"Makassar, (ID20), Indonesia",ID,ID20,-5.14,119.422,-2701828,4,"Makassar, (ID20), Indonesia",ID,ID20,-5.14,119.422,-2701828,4,"Makassar, (ID20), Indonesia",ID,ID20,-5.14,119.422,-2701828,20160609,http://www.thejakartapost.com/news/2016/06/09/residents-trained-aid-medical-workers.html,2016
549801279,20160613,201606,2016,2016.4466,MMRHLH,MYANMAR,MMR,,,,,HLH,,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,51,51,5,1,3.4,10,1,10,1.577287066,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,20160613,http://www.antaranews.com/en/news/105158/vp-kalla-supports-construction-of-indonesia-hospital-in-myanmar,2016
549801280,20160613,201606,2016,2016.4466,MMRHLH,MYANMAR,MMR,,,,,HLH,,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,51,51,5,1,3.4,2,1,2,1.577287066,1,Malaysia,MY,MY,2.5,112.5,MY,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,20160613,http://www.antaranews.com/en/news/105158/vp-kalla-supports-construction-of-indonesia-hospital-in-myanmar,2016
556050863,20160702,201607,2016,2016.4986,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,20,20,2,1,3,10,1,10,-0.722021661,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160702,http://jakartaglobe.beritasatu.com/news/35-health-facilities-jakarta-allegedly-use-fake-vaccines/,2016
556477892,20160704,201607,2016,2016.5041,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,0,20,20,2,1,3,4,1,4,-1.997150997,4,"Palembang, (ID25), Indonesia",ID,ID25,-2.91667,104.75,-2690401,4,"Palembang, (ID25), Indonesia",ID,ID25,-2.91667,104.75,-2690401,4,"Palembang, (ID25), Indonesia",ID,ID25,-2.91667,104.75,-2690401,20160704,http://jakartaglobe.beritasatu.com/law-and-order/drug-monitoring-agency-identifies-six-types-fake-vaccines/,2016
556477893,20160704,201607,2016,2016.5041,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,0,20,20,2,1,3,16,1,16,-1.997150997,4,"Pangkal Pinang, Indonesia (general), Indonesia",ID,ID00,-2.13333,106.133,-2690876,4,"Pangkal Pinang, Indonesia (general), Indonesia",ID,ID00,-2.13333,106.133,-2690876,4,"Pangkal Pinang, Indonesia (general), Indonesia",ID,ID00,-2.13333,106.133,-2690876,20160704,http://jakartaglobe.beritasatu.com/law-and-order/drug-monitoring-agency-identifies-six-types-fake-vaccines/,2016
560056678,20160715,201607,2016,2016.5342,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,43,43,4,1,2.8,3,1,3,-3.272727273,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160715,http://www.thejakartapost.com/news/2016/07/15/angry-parents-congregate-at-harapan-bunda-hospital.html,2016
560056695,20160715,201607,2016,2016.5342,HLH,HOSPITAL,,,,,,HLH,,,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,1,10,10,1,1,0,10,1,10,-3.272727273,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160715,http://www.thejakartapost.com/news/2016/07/15/angry-parents-congregate-at-harapan-bunda-hospital.html,2016
560056696,20160715,201607,2016,2016.5342,HLH,HOSPITAL,,,,,,HLH,,,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,1,10,10,1,1,0,6,1,6,-3.272727273,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160715,http://www.thejakartapost.com/news/2016/07/15/angry-parents-congregate-at-harapan-bunda-hospital.html,2016
560056697,20160715,201607,2016,2016.5342,HLH,HOSPITAL,,,,,,HLH,,,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,1,42,42,4,1,1.9,3,1,3,-3.272727273,4,"Cijantung, Jakarta Raya, Indonesia",ID,ID04,-6.3186,106.857,-2675481,4,"Cijantung, Jakarta Raya, Indonesia",ID,ID04,-6.3186,106.857,-2675481,4,"Cijantung, Jakarta Raya, Indonesia",ID,ID04,-6.3186,106.857,-2675481,20160715,http://www.thejakartapost.com/news/2016/07/15/angry-parents-congregate-at-harapan-bunda-hospital.html,2016
560056703,20160715,201607,2016,2016.5342,IDNHLH,INDONESIA,IDN,,,,,HLH,,,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,1,10,10,1,1,0,4,1,4,-3.272727273,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160715,http://www.thejakartapost.com/news/2016/07/15/angry-parents-congregate-at-harapan-bunda-hospital.html,2016
560070846,20160715,201607,2016,2016.5342,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,10,10,1,1,0,10,1,10,-2.542372881,5,"Central Java, Jawa Tengah, Indonesia",ID,ID07,-7.5,110,-2679924,5,"Central Java, Jawa Tengah, Indonesia",ID,ID07,-7.5,110,-2679924,5,"Central Java, Jawa Tengah, Indonesia",ID,ID07,-7.5,110,-2679924,20160715,http://jakartaglobe.beritasatu.com/news/house-form-special-oversight-unit-prevent-spread-fake-vaccines/,2016
560138705,20160715,201607,2016,2016.5342,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,NURSE,,,,,,HLH,,,1,173,173,17,4,-5,4,1,4,-1.910828025,4,"Kramat Jati, Jakarta Raya, Indonesia",ID,ID04,-6.2843,106.869,10168827,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160715,http://www.thejakartapost.com/news/2016/07/15/police-arrest-harapan-bunda-nurse.html,2016
560168180,20160715,201607,2016,2016.5342,HLH,HOSPITAL,,,,,,HLH,,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,114,114,11,3,-2,4,1,4,-3.536977492,4,"Nugraha, Jawa Barat, Indonesia",ID,ID30,-7.3465,107.187,11269190,4,"Nugraha, Jawa Barat, Indonesia",ID,ID30,-7.3465,107.187,11269190,4,"Nugraha, Jawa Barat, Indonesia",ID,ID30,-7.3465,107.187,11269190,20160715,http://www.thejakartapost.com/news/2016/07/15/patients-complain-about-private-stock-vaccines-at-hospital.html,2016
560213883,20160715,201607,2016,2016.5342,HLH,HOSPITAL,,,,,,HLH,,,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,1,84,84,8,2,7,10,1,10,-3.571428571,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160715,http://en.republika.co.id/berita/en/national-politics/16/07/15/oad5jc317-harapan-bunda-hospital-admits-using-fake-vaccines,2016
560424725,20160716,201607,2016,2016.537,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,64,64,6,2,7,8,1,8,0.751879699,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.24917,112.751,-2698521,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.24917,112.751,-2698521,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.24917,112.751,-2698521,20160716,http://en.tempo.co/read/news/2016/07/16/055788058/Jokowi-Calls-on-People-to-CalmDown-Amidst-FakeVaccine-Circulation,2016
560424726,20160716,201607,2016,2016.537,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,64,64,6,2,7,2,1,2,0.751879699,4,"Istanbul, Istanbul, Turkey",TU,TU34,41.0186,28.9647,-755070,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.24917,112.751,-2698521,4,"Surabaya, Jawa Timur, Indonesia",ID,ID08,-7.24917,112.751,-2698521,20160716,http://en.tempo.co/read/news/2016/07/16/055788058/Jokowi-Calls-on-People-to-CalmDown-Amidst-FakeVaccine-Circulation,2016
560438995,20160716,201607,2016,2016.537,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,20,20,2,1,3,30,1,30,-4.444444444,5,"West Java, Jawa Barat, Indonesia",ID,ID30,-6.75,107.5,-2679921,5,"West Java, Jawa Barat, Indonesia",ID,ID30,-6.75,107.5,-2679921,5,"West Java, Jawa Barat, Indonesia",ID,ID30,-6.75,107.5,-2679921,20160716,http://jakartaglobe.beritasatu.com/featured-2/consumers-group-urges-govt-hospitals-compensate-patients-counterfeit-vaccines/,2016
560438996,20160716,201607,2016,2016.537,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,40,40,4,1,1,10,1,10,-2.72479564,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160716,http://print.kompas.com/baca/2016/07/16/Free-Revaccinations-Prepared,2016
560673421,20160717,201607,2016,2016.5397,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,20,20,2,1,3,10,1,10,-4.444444444,5,"West Java, Jawa Barat, Indonesia",ID,ID30,-6.75,107.5,-2679921,5,"West Java, Jawa Barat, Indonesia",ID,ID30,-6.75,107.5,-2679921,5,"West Java, Jawa Barat, Indonesia",ID,ID30,-6.75,107.5,-2679921,20160717,http://jakartaglobe.beritasatu.com/health/consumers-group-urges-govt-hospitals-compensate-patients-counterfeit-vaccines/,2016
560710607,20160717,201607,2016,2016.5397,HLH,HOSPITAL,,,,,,HLH,,,HLHCOP,HOSPITAL,,,,,,HLH,COP,,1,36,36,3,1,4,6,1,6,-4.483430799,4,"Bekasi, Jawa Barat, Indonesia",ID,ID30,-6.2349,106.99,-2672646,4,"Bekasi, Jawa Barat, Indonesia",ID,ID30,-6.2349,106.99,-2672646,4,"Bekasi, Jawa Barat, Indonesia",ID,ID30,-6.2349,106.99,-2672646,20160717,http://jakartaglobe.beritasatu.com/news/protests-health-ministry-names-fake-vaccine-hospitals/,2016
560710608,20160717,201607,2016,2016.5397,HLH,HOSPITAL,,,,,,HLH,,,HLHCOP,HOSPITAL,,,,,,HLH,COP,,1,36,36,3,1,4,24,1,24,-4.483430799,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160717,http://jakartaglobe.beritasatu.com/news/protests-health-ministry-names-fake-vaccine-hospitals/,2016
561006979,20160718,201607,2016,2016.5425,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,0,20,20,2,1,3,3,1,3,-6.105263158,4,"Tangerang, Jawa Barat, Indonesia",ID,ID30,-6.17806,106.63,-2699323,4,"Tangerang, Jawa Barat, Indonesia",ID,ID30,-6.17806,106.63,-2699323,4,"Tangerang, Jawa Barat, Indonesia",ID,ID30,-6.17806,106.63,-2699323,20160718,http://www.antaranews.com/en/news/105741/circulation-of-fake-vaccines-constitutes-crime-against-humanity,2016
561006980,20160718,201607,2016,2016.5425,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,0,20,20,2,1,3,7,1,7,-6.105263158,4,"Pondok Aren, Jawa Barat, Indonesia",ID,ID30,-6.24833,106.702,9186989,4,"Pondok Aren, Jawa Barat, Indonesia",ID,ID30,-6.24833,106.702,9186989,4,"Pondok Aren, Jawa Barat, Indonesia",ID,ID30,-6.24833,106.702,9186989,20160718,http://www.antaranews.com/en/news/105741/circulation-of-fake-vaccines-constitutes-crime-against-humanity,2016
561006981,20160718,201607,2016,2016.5425,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,0,40,40,4,1,1,4,1,4,-0.900900901,4,"Ciracas, Jakarta Raya, Indonesia",ID,ID04,-6.3274,106.878,-2676050,4,"Ciracas, Jakarta Raya, Indonesia",ID,ID04,-6.3274,106.878,-2676050,4,"Ciracas, Jakarta Raya, Indonesia",ID,ID04,-6.3274,106.878,-2676050,20160718,http://www.antaranews.com/en/news/105740/president-jokowi-visits-ciracas-community-health-center,2016
561006982,20160718,201607,2016,2016.5425,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,0,40,40,4,1,1,6,1,6,-0.900900901,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160718,http://www.antaranews.com/en/news/105740/president-jokowi-visits-ciracas-community-health-center,2016
561019340,20160718,201607,2016,2016.5425,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,73,73,7,2,7.4,4,1,4,0,4,"Ciracas, Jakarta Raya, Indonesia",ID,ID04,-6.3274,106.878,-2676050,4,"Ciracas, Jakarta Raya, Indonesia",ID,ID04,-6.3274,106.878,-2676050,4,"Ciracas, Jakarta Raya, Indonesia",ID,ID04,-6.3274,106.878,-2676050,20160718,http://jakartaglobe.beritasatu.com/health/solving-fake-vaccine-case-may-take-time-jokowi/,2016
561200131,20160719,201607,2016,2016.5452,MILHLH,MILITARY,,,,,,MIL,HLH,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,0,42,42,4,1,1.9,1,1,1,-6.18556701,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160719,http://www.benarnews.org/english/news/indonesian/santoso-body-07182016162038.html,2016
561251664,20160719,201607,2016,2016.5452,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,73,73,7,2,7.4,4,1,4,0,4,"Ciracas, Jakarta Raya, Indonesia",ID,ID04,-6.3274,106.878,-2676050,4,"Ciracas, Jakarta Raya, Indonesia",ID,ID04,-6.3274,106.878,-2676050,4,"Ciracas, Jakarta Raya, Indonesia",ID,ID04,-6.3274,106.878,-2676050,20160719,http://jakartaglobe.beritasatu.com/news/solving-fake-vaccine-case-may-take-time-jokowi/,2016
561676525,20160720,201607,2016,2016.5479,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,10,10,1,1,0,20,1,10,-3.939745075,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160720,http://print.kompas.com/baca/2016/07/20/Our-Children-Become-Victims-of-Our-Trust,2016
561676526,20160720,201607,2016,2016.5479,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,214,21,2,1,3.4,10,1,10,-3.939745075,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160720,http://print.kompas.com/baca/2016/07/20/Our-Children-Become-Victims-of-Our-Trust,2016
561746703,20160720,201607,2016,2016.5479,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,0,10,10,1,1,0,5,1,5,-3.098591549,4,"Bekasi, Jawa Barat, Indonesia",ID,ID30,-6.2349,106.99,-2672646,4,"Bekasi, Jawa Barat, Indonesia",ID,ID30,-6.2349,106.99,-2672646,4,"Bekasi, Jawa Barat, Indonesia",ID,ID30,-6.2349,106.99,-2672646,20160720,http://jakartaglobe.beritasatu.com/news/parents-demand-official-explanation-ill-effects-fake-vaccines/,2016
561746774,20160720,201607,2016,2016.5479,IDNHLH,INDONESIAN,IDN,,,,,HLH,,,HLH,DOCTOR,,,,,,HLH,,,1,20,20,2,1,3,6,1,6,-5.329153605,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160720,http://jakartaglobe.beritasatu.com/news/house-begin-deliberations-chemical-castration-regulation/,2016
562914486,20160724,201607,2016,2016.5589,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,0,10,10,1,1,0,10,1,10,-2.364864865,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160724,http://www.thejakartapost.com/news/2016/07/24/parents-urge-hospital-to-reveal-names-of-fake-vaccine-victims.html,2016
563917589,20160727,201607,2016,2016.5671,HLH,HOSPITAL,,,,,,HLH,,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,10,10,1,1,0,4,1,4,-0.379266751,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Trisakti, Sulawesi Tenggara, Indonesia",ID,ID22,-4.0699,122.296,10418096,4,"Trisakti, Sulawesi Tenggara, Indonesia",ID,ID22,-4.0699,122.296,10418096,20160727,http://www.thejakartapost.com/news/2016/07/27/gerakan-matahati-envisioning-a-brighter-future.html,2016
566127425,20160803,201608,2016,2016.5836,HLH,DOCTOR,,,,,,HLH,,,COPHLH,POLICE,,,,,,COP,HLH,,1,90,90,9,2,-2,5,1,5,-11.1627907,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160803,http://en.republika.co.id/berita/en/national-politics/16/08/03/obca0w317-expert-witness-sure-mirna-died-form-cyanide-poisoning,2016
570804397,20160819,201608,2016,2016.6274,GOVHLH,STATE HOSPITAL,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,100,100,10,3,-5,3,1,3,0.453514739,4,"Batulicin, Kalimantan Selatan, Indonesia",ID,ID12,-3.45,116,-2672322,4,"Batulicin, Kalimantan Selatan, Indonesia",ID,ID12,-3.45,116,-2672322,4,"Batulicin, Kalimantan Selatan, Indonesia",ID,ID12,-3.45,116,-2672322,20160819,http://en.tempo.co/read/news/2016/08/19/313797244/A-Helping-Hand-for-Kids-with-Cancer,2016
571107544,20160813,201608,2016,2016.611,HLH,HOSPITAL,,,,,,HLH,,,GOVHLH,HEALTH OFFICIAL,,,,,,GOV,HLH,,1,10,10,1,1,0,10,1,10,-3.06122449,4,"Hiru, Nusa Tenggara Timur, Indonesia",ID,ID18,-10.1066,120.441,10911538,4,"Hiru, Nusa Tenggara Timur, Indonesia",ID,ID18,-10.1066,120.441,10911538,4,"Hiru, Nusa Tenggara Timur, Indonesia",ID,ID18,-10.1066,120.441,10911538,20160820,http://www.hirunews.lk/141055/shortage-syringes-at-hospitals-will-be-addressed-by-next-week-assurance-from-health-officials,2016
571499828,20160822,201608,2016,2016.6356,HLH,DOCTOR,,,,,,HLH,,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,14,14,1,1,0,6,1,6,-7.03125,4,"Puri Indah, Jawa Tengah, Indonesia",ID,ID07,-6.96465,109.657,10186879,4,"Puri Indah, Jawa Tengah, Indonesia",ID,ID07,-6.96465,109.657,10186879,4,"Puri Indah, Jawa Tengah, Indonesia",ID,ID07,-6.96465,109.657,10186879,20160822,http://www.thejakartapost.com/news/2016/08/22/greater-jakarta-boy-dies-electric-shock-kembangan.html,2016
571595466,20160822,201608,2016,2016.6356,GOVHLHMED,HEALTH MINIST,,,,,,GOV,HLH,MED,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,1,51,51,5,1,3.4,10,1,10,0.4048583,4,"Yogyakarta, Yogyakarta, Indonesia",ID,ID10,-7.78278,110.361,-2703546,4,"Yogyakarta, Yogyakarta, Indonesia",ID,ID10,-7.78278,110.361,-2703546,4,"Yogyakarta, Yogyakarta, Indonesia",ID,ID10,-7.78278,110.361,-2703546,20160822,http://www.thejakartapost.com/news/2016/08/22/government-needs-to-cautiously-consider-cigarette-prices.html,2016
572148180,20160824,201608,2016,2016.6411,IDNHLH,INDONESIAN,IDN,,,,,HLH,,,HLH,PHYSICIAN,,,,,,HLH,,,1,111,111,11,3,-2,12,1,12,-6.878306878,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160824,http://jakartaglobe.beritasatu.com/politics/parliament-remains-undecided-chemical-castration/,2016
576641922,20160907,201609,2016,2016.6767,HLH,PHYSICIAN,,,,,,HLH,,,IDNHLH,INDONESIAN,IDN,,,,,HLH,,,1,46,46,4,1,7,6,1,6,3.571428571,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160907,http://www.thejakartapost.com/news/2016/09/07/house-idi-to-find-solutions-to-primary-health-care-program.html,2016
576641943,20160907,201609,2016,2016.6767,IDNHLH,INDONESIAN,IDN,,,,,HLH,,,HLH,PHYSICIAN,,,,,,HLH,,,1,36,36,3,1,4,6,1,6,3.571428571,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160907,http://www.thejakartapost.com/news/2016/09/07/house-idi-to-find-solutions-to-primary-health-care-program.html,2016
576641944,20160907,201609,2016,2016.6767,IDNHLH,INDONESIAN,IDN,,,,,HLH,,,HLH,PHYSICIAN,,,,,,HLH,,,1,46,46,4,1,7,6,1,6,3.571428571,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160907,http://www.thejakartapost.com/news/2016/09/07/house-idi-to-find-solutions-to-primary-health-care-program.html,2016
576641945,20160907,201609,2016,2016.6767,IDNHLH,INDONESIAN,IDN,,,,,HLH,,,HLH,PHYSICIAN,,,,,,HLH,,,1,110,110,11,3,-2,6,1,6,3.571428571,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20160907,http://www.thejakartapost.com/news/2016/09/07/house-idi-to-find-solutions-to-primary-health-care-program.html,2016
